time,close,5-day
1998-05-12,77.705213432,-0.00018040772145044848
1998-05-13,77.997547628,-0.005195270512361128
1998-05-14,77.934904586,0.0019632339817954314
1998-05-15,77.2597518,-0.0025006698222738155
1998-05-18,77.148386392,0.0014414414414414267
1998-05-19,77.301513828,0.002887044388307336
1998-05-20,78.150675064,-0.013776337115072868
1998-05-21,77.740015122,-0.02360171001068745
1998-05-22,77.371117208,-0.01513116662190006
1998-05-25,77.371117208,-0.016012954300107962
1998-05-26,76.236582114,-0.014933429291111855
1998-05-27,76.306185494,0.0005477951246233292
1998-05-28,76.563718,-0.01030739761014332
1998-05-29,76.132177044,-0.000818181818181718
1998-06-01,76.2157011,0.022216127262753682
1998-06-02,76.278344142,0.021735159817351413
1998-06-03,75.5196673,0.024546035222191787
1998-06-04,76.501074958,0.026543778801843443
1998-06-05,77.823539178,-0.0022745882995177658
1998-06-08,77.872261544,-0.013952240407834826
1998-06-09,78.150675064,-0.03468001430103673
1998-06-10,77.524244644,-0.028678304239401542
1998-06-11,76.327066508,-0.0011671754354461994
1998-06-12,76.73772645,0.013678643078606667
1998-06-15,75.1716504,0.001144082005833269
1998-06-16,75.909446228,0.02525218592247369
1998-06-17,77.43376025,0.029912322943049796
1998-06-18,77.371117208,0.023163655519363724
1998-06-19,76.825520702,0.01975061298251468
1998-06-22,77.069898892,0.030718894846859746
1998-06-23,78.180074098,0.03179923899257098
1998-06-24,79.227409198,0.012414039474859306
1998-06-25,78.8992442,0.012954966070326979
1998-06-26,79.185515794,0.014424778761062074
1998-06-29,79.520663026,0.010757428798165991
1998-06-30,79.150604624,0.01659496004917016
1998-07-01,80.253797596,0.019407198306280904
1998-07-02,80.037348342,0.01626935792587436
1998-07-03,80.037348342,0.011951496117944549
1998-07-06,80.840305252,0.016575067608828542
1998-07-07,80.686696104,0.008377958196579716
1998-07-08,81.559475354,0.01947040498442365
1998-07-09,80.9939144,0.006420683160688334
1998-07-10,81.363972802,0.021034482758620854
1998-07-13,81.51758195,0.019050888183300252
1998-07-14,82.257698754,0.014989293361884481
1998-07-15,82.083142904,-0.010864952041422571
1998-07-16,82.697579496,-0.007910854031983772
1998-07-17,82.91402875,-0.03588314758527533
1998-07-20,82.7394729,-0.03865263157894738
1998-07-21,81.363972802,-0.029704641350211003
1998-07-22,81.433795142,-0.02763236934694946
1998-07-23,79.730130046,-0.034039269484695156
1998-07-24,79.709183344,0.001313600140117277
1998-07-27,80.281726532,-0.018395234758234014
1998-07-28,79.115693454,-0.03130979300747949
1998-07-29,78.661848244,-0.05030447445062225
1998-07-30,79.834863556,-0.03994319190484641
1998-07-31,78.242914204,-0.04591569004722762
1998-08-03,77.768122292,-0.02703908620381934
1998-08-04,75.135820074,-0.02504938049919192
1998-08-05,75.519842944,-0.0051110491590000695
1998-08-06,76.169190706,0.003143491124260267
1998-08-07,76.127297302,-0.01329177743147858
1998-08-10,75.820079006,-0.023388058332569073
1998-08-11,74.751797204,-0.0008288055990421928
1998-08-12,75.7572389,0.029796375864001634
1998-08-13,75.156766776,0.01382488479262678
1998-08-14,74.346827632,0.014957264957265126
1998-08-17,75.7572389,0.01784372652141264
1998-08-18,76.97912985,0.005161290322580614
1998-08-19,76.804574,-0.006802721088435493
1998-08-20,76.28090645,-0.013636363636363558
1998-08-21,75.673452092,-0.04576659038901609
1998-08-24,76.148244004,-0.0496401550101494
1998-08-25,76.4554623,-0.11745827984595636
1998-08-26,75.7572389,-0.08958904109589039
1998-08-27,72.78978945,-0.08755760368663612
1998-08-28,71.9170102,-0.05496402877697848
1998-08-31,67.20400225,-0.05213592233009712
1998-09-01,69.605890746,0.014337662337662316
1998-09-02,69.1241166,0.029090179556625406
1998-09-03,68.788969368,0.017676767676767735
1998-09-04,68.167550542,-0.0027405602923264993
1998-09-07,68.167550542,0.03707876677250854
1998-09-08,71.630738606,0.05664242548397014
1998-09-09,70.34600755,0.01569353738181123
1998-09-10,68.60044905,0.042183622828784184
1998-09-11,70.69511925,0.04050890585241729
1998-09-14,72.028725944,0.010663575774362943
1998-09-15,72.75487828,-0.0059086557678513785
1998-09-16,73.313457,-0.00802955614538614
1998-09-17,71.379378182,0.019105948980144394
1998-09-18,71.448982011,0.024632573955980286
1998-09-21,71.603132997,0.0228498578013141
1998-09-22,72.1706889,0.02661708582053035
1998-09-23,74.714180169,0.018834951456310645
1998-09-24,73.137635994,-0.044921691831567134
1998-09-25,73.08158109,-0.05508718145238545
1998-09-28,73.508999733,-0.03825503355704707
1998-09-29,73.530020322,-0.05633400057191873
1998-09-30,71.357892792,-0.0610825233466743
1998-10-01,69.108689769,-0.04536527886881381
1998-10-02,70.285842753,-0.02443475615938351
1998-10-05,69.3679437,-0.016748080949057997
1998-10-06,69.038621139,0.007878787878787818
1998-10-07,68.120722086,0.01014919313914553
1998-10-08,67.420035786,0.03373791400946313
1998-10-09,69.108689769,0.09156100602785289
1998-10-12,69.914479014,0.07127648788401109
1998-10-13,69.739307439,0.06574463820404919
1998-10-14,70.41897315,0.07002913694363522
1998-10-15,73.593082089,0.06597014925373146
1998-10-16,74.034514458,0.028277634961439535
1998-10-19,74.510981142,0.013912549687677522
1998-10-20,74.62309095,0.011378596953169007
1998-10-21,75.064523319,0.001220657276995274
1998-10-22,75.6741204,-0.0032670587137123563
1998-10-23,75.064523319,0.00898148148148148
1998-10-26,75.358811565,0.026789881452440767
1998-10-27,74.714180169,0.036541143654114316
1998-10-28,74.819283114,0.04220200693988563
1998-10-29,76.353786111,0.047387151151901064
1998-10-30,77.075493,0.043681747269890714
1998-11-02,78.112508724,0.038909090909091004
1998-11-03,77.867268519,0.014890563329745365
1998-11-04,78.364755792,0.014037613605687005
1998-11-05,79.689052899,0.004828326180257525
1998-11-06,80.074430364,-0.014947683109118093
1998-11-09,79.275647982,-0.013213160658032796
1998-11-10,78.960339147,0.006187024924871887
1998-11-11,78.743126394,0.014641938060165005
1998-11-12,78.497886189,0.021089161772557485
1998-11-13,79.016394051,0.030973846291171947
1998-11-16,79.766128392,0.034228961603263164
1998-11-17,80.116471542,0.046732255797610645
1998-11-18,80.403752925,0.03804442889627424
1998-11-19,80.92926765,0.035991285403049966
1998-11-20,81.721043169,0.029264069264069104
1998-11-23,83.493779508,0.024607733859213
1998-11-24,83.164456947,-0.020728432359852333
1998-11-25,83.297587344,-0.007414272474513539
1998-11-26,83.297587344,-0.011608344549125071
1998-11-27,83.73201285,-0.030282637954239577
1998-11-30,81.763084347,-0.012803347280334831
1998-12-01,82.547853003,0.021938469448967268
1998-12-02,82.33064025,0.0056022408963585235
1998-12-03,80.775116664,0.011148936170212842
1998-12-04,82.659962811,0.013272033310201214
1998-12-07,83.556841275,-0.007713825548868236
1998-12-08,83.010305961,-0.04008385744234799
1998-12-09,83.248539303,-0.015531358149742602
1998-12-10,81.847166703,-0.02020031983839754
1998-12-11,82.022338278,0.014467939388751017
1998-12-14,80.207560761,0.020119170077874005
1998-12-15,81.721043169,0.054507145006282176
1998-12-16,81.566892183,0.036870130289073044
1998-12-17,83.03132655,0.05848065428676685
1998-12-18,83.672559652,0.03879607225184101
1998-12-21,84.579445906,0.030835153755671252
1998-12-22,84.734108678,0.019283517579586018
1998-12-23,86.336977406,0.03136148676677997
1998-12-24,86.252615894,0.00464131585375771
1998-12-25,86.252615894,0.001548618469312979
1998-12-28,86.210435138,0.001548618469312979
1998-12-29,87.391496306,0.00203865285819127
1998-12-30,86.737694588,0.0010457726651114108
1998-12-31,86.386188288,0.033392770303128705
1999-01-01,86.386188288,0.03304036458333326
1999-01-04,86.386188288,0.03759765625
1999-01-05,87.482887944,0.02766927083333326
1999-01-06,89.6341065,-0.003535840565734527
1999-01-07,89.240419444,-0.032862745098039214
1999-01-08,89.6341065,-0.045533322829683254
1999-01-11,88.776431128,-0.025019607843137392
1999-01-12,87.1735624,-0.015600253405131492
1999-01-13,86.688483706,0.01032258064516145
1999-01-14,85.177006616,0.01881437028627042
1999-01-15,87.391496306,0.02005612413337743
1999-01-18,87.391496306,-0.014077708953422863
1999-01-19,88.073418528,-0.00547019547904426
1999-01-20,88.319472938,0.0017560664112388213
1999-01-21,86.885327234,-0.00923346334474262
1999-01-22,86.161224256,0.024840197426976296
1999-01-25,86.913447738,0.043407310704960844
1999-01-26,88.2280813,0.02798673461134027
1999-01-27,87.503978322,0.006215139442231177
1999-01-28,89.043575916,0.02185265525829516
1999-01-29,89.901251288,-0.014369177325122329
1999-02-01,89.345871334,-0.03034094463559589
1999-02-02,88.776431128,-0.021323471555590445
1999-02-03,89.416172594,-0.03500158378207163
1999-02-04,87.764092984,-0.03538013994810918
1999-02-05,87.1735624,0.006808715155398826
1999-02-08,87.440707188,-0.0040322580645161255
1999-02-09,85.669115436,-0.007075092458594723
1999-02-10,86.252615894,0.020679468242245314
1999-02-11,88.361653694,0.00048903741136197
1999-02-12,86.8220561,-0.013923144243774277
1999-02-15,86.8220561,0.0035627530364372717
1999-02-16,87.440707188,0.03392712550607291
1999-02-17,86.29479665,0.025084418716835533
1999-02-18,87.131381644,0.02167006109979641
1999-02-19,87.131381644,0.006535420364692568
1999-02-22,89.767678894,-0.00024205260609966306
1999-02-23,89.6341065,-0.030621035319915446
1999-02-24,88.164810166,-0.03678431372549018
1999-02-25,87.70082185,-0.01818036839167514
1999-02-26,87.110291266,0.002004008016032177
1999-03-01,87.018899628,0.031474457267371525
1999-03-02,86.336977406,0.03829374697043142
1999-03-03,86.561941438,0.04429606709551348
1999-03-04,87.876575,0.047916835864533436
1999-03-05,89.852040406,0.04176000000000002
1999-03-08,90.351179352,0.013457475940849672
1999-03-09,90.16136595,0.020541549953314586
1999-03-10,90.709715778,0.021286549707602243
1999-03-11,91.546300772,0.009455165465395599
1999-03-12,91.061222078,0.014897865151282552
1999-03-15,92.207132616,0.0065264878555104655
1999-03-16,92.080590348,-0.007128604418677353
1999-03-17,91.56739115,-0.032550578180183254
1999-03-18,92.910145216,-0.02304943999706821
1999-03-19,91.655532038,-0.020557499534195944
1999-03-22,91.549824443,-0.01222512686452415
1999-03-23,89.083313893,0.010083904241397823
1999-03-24,89.456814062,0.031089312554386517
1999-03-25,91.000144949,0.013313376398298438
1999-03-26,90.535031531,0.0019360334546580926
1999-03-29,92.473004106,0.007083365766326732
1999-03-30,91.852852882,0.008840115836000528
1999-03-31,90.647786299,0.012275586926500104
1999-04-01,91.176324274,0.0330405037705046
1999-04-02,91.176324274,0.03980522491884386
1999-04-05,93.290476174,0.04251043437934765
1999-04-06,92.980400562,0.027798761142166395
1999-04-07,93.642834824,0.024632408670607786
1999-04-08,94.805618369,0.0011288380493679195
1999-04-09,95.052269424,-0.014123243886122072
1999-04-12,95.883835838,-0.020388493475682168
1999-04-13,95.270731787,-0.05255034543583703
1999-04-14,93.748542419,-0.03373030549596867
1999-04-15,93.466655499,0.004961286927760655
1999-04-16,93.114296849,0.025182839478247843
1999-04-19,90.845107143,0.02739726027397249
1999-04-20,92.057220899,0.05600806764409261
1999-04-21,94.213655837,0.04539539156395911
1999-04-22,95.820411281,0.012341985189617821
1999-04-23,95.665373475,-0.01036993454438484
1999-04-26,95.933166049,-0.0167955801104972
1999-04-27,96.236194488,-0.0036729596709027534
1999-04-28,95.376439382,-0.02379906268306964
1999-04-29,94.826759888,-0.0027338554750996336
1999-04-30,94.058618031,-0.007877526753864328
1999-05-03,95.580807399,0.008691091631078063
1999-05-04,93.945863263,-0.010395930103959228
1999-05-05,95.115693981,0.018078163678643566
1999-05-06,94.07975955,0.012299029413943785
1999-05-07,94.876090099,0.02636704119850175
1999-05-10,94.587156006,-0.0024511624452201453
1999-05-11,95.644231956,0.0006705409029952314
1999-05-12,96.285524699,-0.015399351606248168
1999-05-13,96.560364446,-0.013320647002854402
1999-05-14,94.64353339,-0.019778134578893436
1999-05-17,94.650580563,-0.006552494415487664
1999-05-18,94.171372799,-0.023974387610751324
1999-05-19,95.002939213,-0.03584524433136271
1999-05-20,94.650580563,-0.030784066463912296
1999-05-21,94.023382166,-0.0437048618866801
1999-05-24,92.381390857,-0.021211212711737426
1999-05-25,90.795776932,-0.00381417346860935
1999-05-26,92.078362418,0.008072027320707775
1999-05-27,90.513890012,-0.006735037501913288
1999-05-28,92.029032207,0.014325755216443525
1999-05-31,92.029032207,0.019143885442989506
1999-06-01,91.528682924,0.02419787119993866
1999-06-02,91.458211194,0.017554665845395778
1999-06-03,91.810569844,0.01833872707659112
1999-06-04,93.790825457,0.004835738409579404
1999-06-07,94.255938875,-0.02464497708317681
1999-06-08,93.135438368,-0.02968224299065414
1999-06-09,93.135438368,-0.011879539951573759
1999-06-10,92.254541743,0.009987893462469755
1999-06-11,91.479352713,0.028645634405316756
1999-06-14,91.458211194,0.03778979303499974
1999-06-15,92.029032207,0.042898713639583974
1999-06-16,94.065665204,0.026905975903674273
1999-06-17,94.897231618,0.0015162075098358319
1999-06-18,94.936338519,-0.019103051860325904
1999-06-21,95.381650806,-0.019730474275928778
1999-06-22,94.50516313,-0.011560693641618491
1999-06-23,94.208288272,0.010695587135377771
1999-06-24,93.084404881,0.026035414165666237
1999-06-25,93.063199534,0.04837117472852914
1999-06-28,94.278972762,0.05719276925413941
1999-06-29,95.515951337,0.043559754086069935
1999-06-30,96.661040075,0.026567009546362597
1999-07-01,97.587006894,0.020548446069469817
1999-07-02,98.385741631,0.010864841373315892
1999-07-05,98.385741631,0.007399956893455073
1999-07-06,98.053524528,0.006250449026510507
1999-07-07,98.647274244,0.005622837370242273
1999-07-08,98.647274244,0.0020063055316710265
1999-07-09,99.113791878,0.011249641731155169
1999-07-12,99.000696694,0.012694337469690398
1999-07-13,98.60486355,0.006711409395973034
1999-07-14,98.845190816,-0.012186379928315394
1999-07-15,99.757020737,-0.014016018306636124
1999-07-16,100.3719758,-0.035357471834478904
1999-07-19,99.6651309,-0.04401408450704236
1999-07-20,97.40322722,-0.042553191489361764
1999-07-21,97.459774812,-0.009433962264151052
1999-07-22,96.229864686,-0.008340586016826301
1999-07-23,95.954195175,-0.012927868370794737
1999-07-26,95.4240615,-0.019594843462246714
1999-07-27,96.48432885,-0.015259259259259195
1999-07-28,96.646903177,-0.030329670329670266
1999-07-29,94.985817662,-0.04417465077159355
1999-07-30,94.073987741,-0.020985265664533403
1999-08-02,93.967961006,-0.02276654895183705
1999-08-03,93.557990964,-0.021739130434782594
1999-08-04,92.377559981,-0.031278331822302774
1999-08-05,92.992515044,-0.0012242711760654945
1999-08-06,91.932247694,-0.01170568561872909
1999-08-09,91.925179245,0.024065815777333688
1999-08-10,90.631653078,0.02560553633217988
1999-08-11,92.264464797,0.0505381375760412
1999-08-12,91.903973898,0.023213054470236694
1999-08-13,94.144672231,0.021996615905245376
1999-08-16,94.278972762,0.005180569111795208
1999-08-17,95.21200803,0.022567101514469945
1999-08-18,94.406204844,0.013363028953229383
1999-08-19,93.925550312,0.03653788559448934
1999-08-20,94.632395212,0.027242624924744163
1999-08-23,96.406575911,0.009560800717060003
1999-08-24,96.48432885,-0.027348046044431418
1999-08-25,97.855607956,-0.02930402930402931
1999-08-26,96.48432885,-0.035249927766541456
1999-08-27,95.537156684,-0.031135531135531025
1999-08-30,93.770044434,0.007620597810003016
1999-08-31,93.65694925,0.026609377355645947
1999-09-01,94.406204844,0.022792452830188603
1999-09-02,93.480238025,0.010107816711590223
1999-09-03,96.265206931,0.021776937618147363
1999-09-06,96.265206931,-0.005433585432116916
1999-09-07,95.791620848,-0.010132902562596358
1999-09-08,95.360445459,-0.010773317591499354
1999-09-09,95.515951337,-0.02097694759469282
1999-09-10,95.742141705,-0.020350773329386507
1999-09-13,95.289760969,-0.00999035705663609
1999-09-14,94.759627294,-0.0059598506935572
1999-09-15,93.360074392,-0.020745278903439468
1999-09-16,93.572127862,-0.004167229113019477
1999-09-17,94.785643524,-0.030361928566912
1999-09-20,94.721848221,-0.04232725097218071
1999-09-21,92.793812397,-0.04003592007782686
1999-09-22,92.971021572,-0.020777633488656244
1999-09-23,90.7310976,-0.03339432753888372
1999-09-24,90.773627802,0.0029687499999999645
1999-09-27,90.929571876,0.0021864750898017427
1999-09-28,90.865776573,0.017773620205799867
1999-09-29,89.866316826,0.015601841017240048
1999-09-30,91.000455546,0.04614292475153792
1999-10-01,90.972102078,0.028197538557407587
1999-10-04,92.545719552,0.041919900264921095
1999-10-05,92.283449973,0.024892769607843146
1999-10-06,94.013011521,0.009370919425454982
1999-10-07,93.5664444,-0.029932896026540035
1999-10-08,94.785643524,-0.02719696969696972
1999-10-11,94.849438827,-0.06663176787316771
1999-10-12,93.148230747,-0.06165458485912856
1999-10-13,91.198929822,-0.040560079141617855
1999-10-14,91.021720647,0.0043525571273121955
1999-10-15,88.469908527,0.0017132622069933046
1999-10-18,89.001536052,0.04430734716769491
1999-10-19,89.370131136,0.03137942019751505
1999-10-20,91.595878374,0.017211294416243694
1999-10-21,91.177664721,0.007042253521126751
1999-10-22,92.389775478,0.04563476638420272
1999-10-25,91.79435265,0.04772134417676854
1999-10-26,90.908306775,0.049729729729729666
1999-10-27,92.240919771,0.051150097465886946
1999-10-28,95.33853615,0.042726504264965826
1999-10-29,96.798739752,0.014646840148698992
1999-11-01,96.359260998,0.004833040421792667
1999-11-02,95.558275527,0.014712373105781884
1999-11-03,96.182051823,0.014168088420740244
1999-11-04,96.734944449,0.01518166408725774
1999-11-05,97.266571974,0.01399574998168096
1999-11-08,97.776934398,0.018437545547296263
1999-11-09,96.912153624,0.013556618819776656
1999-11-10,97.642255425,0.04183733177296656
1999-11-11,98.088822546,0.027658802177858544
1999-11-12,99.059928825,0.032013296719179074
1999-11-15,99.102459027,0.019677996422182487
1999-11-16,100.966699548,0.019025820756741307
1999-11-17,100.342923252,-0.010951979780960297
1999-11-18,101.228969127,0.0035320712065554094
1999-11-19,101.00922975,-0.005251733071913733
1999-11-22,100.987964649,-0.007438596491228133
1999-11-23,99.860914296,-0.010317961676142517
1999-11-24,100.697341602,-0.011570130607609364
1999-11-25,100.697341602,-0.013585808813177502
1999-11-26,100.257862848,-0.0065465296353651725
1999-11-29,99.9459747,0.015907805429864252
1999-11-30,98.705510475,0.012411347517730542
1999-12-01,99.329286771,0.019317773788150916
1999-12-02,100.038123471,0.003568115321487264
1999-12-03,101.852745423,-0.000921136540778078
1999-12-06,101.186438925,-0.011761430858097333
1999-12-07,100.612281198,-0.004343257443082393
1999-12-08,99.683705121,-0.007961110328307819
1999-12-09,99.9459747,0.008319704188295418
1999-12-10,100.6548114,0.009787234042553328
1999-12-13,100.746960171,0.0051374929504859335
1999-12-14,99.811295727,-0.0006484898292623553
1999-12-15,100.51304406,0.020466448913631474
1999-12-16,100.924169346,0.01624038904866487
1999-12-17,101.171924784,0.0285758642819518
1999-12-20,100.681626792,0.026057030481809296
1999-12-21,101.854078512,0.029077563695391273
1999-12-22,102.145415,0.019533975163945838
1999-12-23,103.808164712,0.018017391304347763
1999-12-24,103.808164712,0.0036963515641041944
1999-12-27,103.609203208,0.005407625436374852
1999-12-28,103.843693552,-0.00171456004389281
1999-12-29,103.985808912,-0.04160394142602997
1999-12-30,104.191876184,-0.041410414104140925
1999-12-31,104.369520384,-0.04289708790834057
2000-01-03,103.431559008,-0.016612200435729862
2000-01-04,99.523386608,0.0017175048090134482
2000-01-05,99.679713504,0.028773382835927563
2000-01-06,99.722348112,0.021813515825491736
2000-01-07,102.635712992,0.03413139518312658
2000-01-10,103.609203208,0.014261977291609051
2000-01-11,102.387011112,0.004732185721143978
2000-01-12,101.854078512,0.010687764591574611
2000-01-13,103.126010984,0.016394586298311697
2000-01-14,104.0995012,-0.004340935712809246
2000-01-17,104.0995012,-0.01617747440273043
2000-01-18,103.481299384,-0.043959044368600764
2000-01-19,103.523933992,-0.03179289981459865
2000-01-20,102.6783476,-0.03445672317935344
2000-01-21,102.415434184,-0.03114186851211076
2000-01-24,99.523386608,-0.05314646499687781
2000-01-25,100.1913288,-0.004426674282450249
2000-01-26,99.956838456,-0.0006382978723403765
2000-01-27,99.480752,0.004478566858605149
2000-01-28,96.972415896,0.02028571428571424
2000-01-31,99.082828992,0.04623726826408725
2000-02-01,100.127376888,0.02352266207687892
2000-02-02,100.40450184,0.023915974735646772
2000-02-03,101.498790112,0.0007784854918613249
2000-02-04,101.456155504,-0.00672080649677953
2000-02-07,101.413520896,-0.025563804454405314
2000-02-08,102.522020704,-0.024313340807174844
2000-02-09,100.482665288,-0.024466315497643443
2000-02-10,100.816636384,-0.016406194752846326
2000-02-11,98.862550184,-0.019875951508317002
2000-02-14,98.9478194,-0.02831883849637018
2000-02-15,100.0136846,-0.029156193895870652
2000-02-16,98.834127112,-0.03786856127886318
2000-02-17,98.812809808,-0.018477244949313465
2000-02-18,96.062877592,-0.02423414353516462
2000-02-21,96.062877592,-0.010651675419779627
2000-02-22,96.226310256,-0.0009616095865079277
2000-02-23,97.007944736,0.011002806084773109
2000-02-24,96.418165992,0.013111631995312178
2000-02-25,95.039647,0.022330311739995556
2000-02-28,95.970502608,0.056523364485981276
2000-02-29,97.285069688,0.03205982526284612
2000-03-01,98.279877208,-0.0070849463150973735
2000-03-02,98.571213696,-0.009109970356445674
2000-03-03,100.411607608,0.013480392156862697
2000-03-06,99.047300152,-0.009270398414832681
2000-03-07,96.595810192,-0.0036587990530168035
2000-03-08,97.38455044,0.004119464469618972
2000-03-09,99.899992312,0.017876687340386832
2000-03-10,99.480752,0.04068568176968501
2000-03-13,98.684905984,0.050448616059918905
2000-03-14,96.9937332,0.05379465592094412
2000-03-15,99.1254636,0.09963741290452788
2000-03-16,103.964491608,0.07800156608800957
2000-03-17,104.499418263,0.04584719089448441
2000-03-20,103.993626546,0.04492467107505638
2000-03-21,106.657937844,0.044663652555144484
2000-03-22,106.857405,0.00854929201175536
2000-03-23,108.730971501,0.0068666666666665765
2000-03-24,109.194020256,-0.024569219681582988
2000-03-27,108.63836175,-0.017745302713987554
2000-03-28,107.5697877,-0.011344262295082008
2000-03-29,107.591159181,-0.0066225165562914245
2000-03-30,106.059536376,-0.01423558233463551
2000-03-31,107.256339312,0.009605051047823832
2000-04-03,107.405939679,0.008103081827842917
2000-04-04,106.857405,6.632619221336178e-05
2000-04-05,106.059536376,0.00039999999999995595
2000-04-06,107.078243637,-0.015112842557764572
2000-04-07,108.125446206,-0.04197990818974118
2000-04-10,107.413063506,-0.10521807879826073
2000-04-11,106.900147962,-0.07109696246186492
2000-04-12,104.456675301,-0.03891776622684262
2000-04-13,102.5831088,-0.024756189047261845
2000-04-14,96.748694487,-0.0043055555555555625
2000-04-17,99.776320962,0.055739636256535
2000-04-18,102.739832994,0.020991003855490575
2000-04-19,101.8707261,0.025377894882818053
2000-04-20,102.141431526,0.023636363636363678
2000-04-21,102.141431526,0.021760357093039584
2000-04-24,101.8707261,0.012833031106151527
2000-04-25,105.347153676,0.02930069930069923
2000-04-26,104.278579626,-0.021977278874763306
2000-04-27,104.36406555,-0.03244978822243472
2000-04-28,103.452215694,-0.03542662116040962
2000-05-01,104.855609613,-0.01294587522379842
2000-05-02,103.031909901,-0.031659759494530926
2000-05-03,100.894761801,-0.02074258452603195
2000-05-04,100.666799337,-0.021464379015745383
2000-05-05,102.112936218,-0.0014153280022645154
2000-05-08,101.535906231,-0.0064880703223105796
2000-05-09,100.894761801,0.01999579035992438
2000-05-10,98.729118393,0.03791569582715515
2000-05-11,100.524322797,0.04805541525362589
2000-05-12,101.450420307,0.020905676422648956
2000-05-15,103.566196926,-0.010743627554244739
2000-05-16,104.7202569,-0.034186270463612556
2000-05-17,103.473587175,-0.06421768707482989
2000-05-18,102.625851762,-0.03332185886402761
2000-05-19,100.360474776,-0.03595724003887257
2000-05-22,100.025654907,-0.018242475865985264
